username,user_id,score,total,required_score,result
username,user_id,score,total,required_score,result,discord_post_check
chantecsi5190,1166991614862958597,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jaycemzk4270,1166862682692001824,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
reesejwc8864,1167035047145111562,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
shaynearx1363,1166858285073313823,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lucanxy7290,1167116918168227841,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
junxjk7912,1166821096872484997,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
anayaleg6618,1167069210342596708,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jeevanoxk6645,1166786604061437993,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
dilanrku3020,1166938407654666292,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,19,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
brianrodriguez0832,1386694317430673438,3,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
king7up,1090051511968608426,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
ryantucker0448,1387502589637034127,6,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,22,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,22,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
levanesku,991276661196718080,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,22,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,25,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,25,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
erik5885481,1318753380121972786,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
shannoncarr,1321054352588406804,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
alexandramyers.,1321235585280507964,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
chloe0596460,1317007059056590849,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
shannon07407465,1318676013047222282,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
mary30391347,1313921621664469092,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
melodypatel,1321111771905523802,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kerri401231,1314509474605694998,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
cory45441442,1318698763899899995,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
tylerbriggs.,1321200451000995910,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
nicholas9184728,1314221443269136384,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
cynthia371,1318072817396351018,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
andrews66,1317692520511307826,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
stephanie444233,1318189160829550646,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
linhly321,1317723437070028812,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jared28158446,1318155661393268757,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
rebecca528484,1318684682300162070,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jason4812200,1318677695470633083,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jessica_6550,1315940426506702865,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,1,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jerrywilson0187,1321205568815501373,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
tiffany68573847,1318679463562580043,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
danakelley.,1321075872975028276,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
briana16035484,1318695278173487154,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
julia1978622,1317337933841432716,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
chelseaberg.,1321091471931215964,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
william333,1317706053873434685,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
robert748013,1314481108683067422,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
cynthiathompson0270,1321093300597424190,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kevinboyle0229,1321118962758455319,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sarah723457,1318673436117045371,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jackie866713,1318160444908638230,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
heather.116,1317656411403980800,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jonathann86,1317590430832918550,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sherry638,1314549618343809064,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
noah28172,1318792143581614132,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
deanna9339,1317900817755406407,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jamesbarber0567,1321064714662314039,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sandraa010823,1317306823698550835,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kathleen606,1318699893321367614,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
matthewmcclure0239,1321053552633708544,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
david_161993,1318690522822479910,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kristieho,1321153127650557985,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sarah64126986,1314606952382201962,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
saraha_81,1318792107850334243,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
andrew93823083,1318696252958969947,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
lisa165485,1314085821112123494,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
nancy693,1312847729113825424,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
codyf1357,1318790220094767186,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
garynorton_,1321065287130415105,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
katherinee9,1317679930934427752,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
christy52164059,1312856067767664823,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
billy599,1318794201844023392,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sarah45762788,1317364563339116649,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
manuel675770,1318207132469952532,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
stacey43313979,1318190725820846090,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
michaeltanner0667,1321154941846421578,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
matthewdiaz0682,1321120328193146933,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
roberttrevino0415,1321170610520588291,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
thomas154634,1313923470953938944,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
pluton747,564815004013035530,6,26,26,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
waynechase,1321233755092029480,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
